ZooKeeper JMX enabled by default
Using config: /conf/zoo.cfg
2020-11-30 06:32:46,256 [myid:] - INFO  [main:QuorumPeerConfig@174] - Reading configuration from: /conf/zoo.cfg
2020-11-30 06:32:46,527 [myid:1] - INFO  [main:Environment@98] - Server environment:java.class.path=/apache-zookeeper-3.6.2-bin/bin/../zookeeper-server/target/classes:/apache-zookeeper-3.6.2-bin/bin/../build/classes:/apache-zookeeper-3.6.2-bin/bin/../zookeeper-server/target/lib/*.jar:/apache-zookeeper-3.6.2-bin/bin/../build/lib/*.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/zookeeper-prometheus-metrics-3.6.2.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/zookeeper-jute-3.6.2.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/zookeeper-3.6.2.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/snappy-java-1.1.7.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/slf4j-log4j12-1.7.25.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/slf4j-api-1.7.25.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/simpleclient_servlet-0.6.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/simpleclient_hotspot-0.6.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/simpleclient_common-0.6.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/simpleclient-0.6.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-transport-native-unix-common-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-transport-native-epoll-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-transport-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-resolver-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-handler-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-common-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-codec-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/netty-buffer-4.1.50.Final.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/metrics-core-3.2.5.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/log4j-1.2.17.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/json-simple-1.1.1.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jline-2.14.6.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-util-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-servlet-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-server-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-security-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-io-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jetty-http-9.4.24.v20191120.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/javax.servlet-api-3.1.0.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jackson-databind-2.10.3.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jackson-core-2.10.3.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/jackson-annotations-2.10.3.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/commons-lang-2.6.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/commons-cli-1.2.jar:/apache-zookeeper-3.6.2-bin/bin/../lib/audience-annotations-0.5.0.jar:/apache-zookeeper-3.6.2-bin/bin/../zookeeper-*.jar:/apache-zookeeper-3.6.2-bin/bin/../zookeeper-server/src/main/resources/lib/*.jar:/conf:
2020-11-30 06:32:46,527 [myid:1] - INFO  [main:Environment@98] - Server environment:java.library.path=/usr/java/packages/lib:/usr/lib64:/lib64:/lib:/usr/lib
2020-11-30 06:32:46,527 [myid:1] - INFO  [main:Environment@98] - Server environment:java.io.tmpdir=/tmp
2020-11-30 06:32:46,527 [myid:1] - INFO  [main:Environment@98] - Server environment:java.compiler=<NA>
2020-11-30 06:32:46,527 [myid:1] - INFO  [main:Environment@98] - Server environment:os.name=Linux
2020-11-30 06:32:46,527 [myid:1] - INFO  [main:Environment@98] - Server environment:os.arch=amd64
2020-11-30 06:32:46,527 [myid:1] - INFO  [main:Environment@98] - Server environment:os.version=3.10.0-957.el7.x86_64
2020-11-30 06:32:46,527 [myid:1] - INFO  [main:Environment@98] - Server environment:user.name=zookeeper
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:Environment@98] - Server environment:user.home=/home/zookeeper
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:Environment@98] - Server environment:user.dir=/apache-zookeeper-3.6.2-bin
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:Environment@98] - Server environment:os.memory.free=52MB
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:Environment@98] - Server environment:os.memory.max=1000MB
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:Environment@98] - Server environment:os.memory.total=64MB
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:ZooKeeperServer@129] - zookeeper.enableEagerACLCheck = false
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:ZooKeeperServer@137] - zookeeper.digest.enabled = true
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:ZooKeeperServer@141] - zookeeper.closeSessionTxn.enabled = true
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:ZooKeeperServer@1444] - zookeeper.flushDelay=0
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:ZooKeeperServer@1453] - zookeeper.maxWriteQueuePollTime=0
2020-11-30 06:32:46,528 [myid:1] - INFO  [main:ZooKeeperServer@1462] - zookeeper.maxBatchSize=1000
2020-11-30 06:32:46,529 [myid:1] - INFO  [main:ZooKeeperServer@243] - zookeeper.intBufferStartingSizeBytes = 1024
2020-11-30 06:32:46,530 [myid:1] - INFO  [main:BlueThrottle@141] - Weighed connection throttling is disabled
2020-11-30 06:32:46,531 [myid:1] - INFO  [main:ZooKeeperServer@1256] - minSessionTimeout set to 4000
2020-11-30 06:32:46,531 [myid:1] - INFO  [main:ZooKeeperServer@1265] - maxSessionTimeout set to 40000
2020-11-30 06:32:46,532 [myid:1] - INFO  [main:ResponseCache@45] - Response cache size is initialized with value 400.
2020-11-30 06:32:46,532 [myid:1] - INFO  [main:ResponseCache@45] - Response cache size is initialized with value 400.
2020-11-30 06:32:46,533 [myid:1] - INFO  [main:RequestPathMetricsCollector@111] - zookeeper.pathStats.slotCapacity = 60
2020-11-30 06:32:46,533 [myid:1] - INFO  [main:RequestPathMetricsCollector@112] - zookeeper.pathStats.slotDuration = 15
2020-11-30 06:32:46,533 [myid:1] - INFO  [main:RequestPathMetricsCollector@113] - zookeeper.pathStats.maxDepth = 6
2020-11-30 06:32:46,533 [myid:1] - INFO  [main:RequestPathMetricsCollector@114] - zookeeper.pathStats.initialDelay = 5
2020-11-30 06:32:46,533 [myid:1] - INFO  [main:RequestPathMetricsCollector@115] - zookeeper.pathStats.delay = 5
2020-11-30 06:32:46,533 [myid:1] - INFO  [main:RequestPathMetricsCollector@116] - zookeeper.pathStats.enabled = false
2020-11-30 06:32:46,535 [myid:1] - INFO  [main:ZooKeeperServer@1481] - The max bytes for all large requests are set to 104857600
2020-11-30 06:32:46,535 [myid:1] - INFO  [main:ZooKeeperServer@1495] - The large request threshold is set to -1
2020-11-30 06:32:46,535 [myid:1] - INFO  [main:ZooKeeperServer@339] - Created server with tickTime 2000 minSessionTimeout 4000 maxSessionTimeout 40000 clientPortListenBacklog -1 datadir /data/version-2 snapdir /data/version-2
2020-11-30 06:32:46,545 [myid:1] - WARN  [main:ContextHandler@1520] - o.e.j.s.ServletContextHandler@1f75a668{/,null,UNAVAILABLE} contextPath ends with /*
2020-11-30 06:32:46,545 [myid:1] - WARN  [main:ContextHandler@1531] - Empty contextPath
2020-11-30 06:32:46,552 [myid:1] - INFO  [main:Server@359] - jetty-9.4.24.v20191120; built: 2019-11-20T21:37:49.771Z; git: 363d5f2df3a8a28de40604320230664b9c793c16; jvm 11.0.9.1+1
2020-11-30 06:32:46,558 [myid:1] - INFO  [main:DefaultSessionIdManager@333] - DefaultSessionIdManager workerName=node0
2020-11-30 06:32:46,558 [myid:1] - INFO  [main:DefaultSessionIdManager@338] - No SessionScavenger set, using defaults
2020-11-30 06:32:46,559 [myid:1] - INFO  [main:HouseKeeper@140] - node0 Scavenging every 660000ms
2020-11-30 06:32:46,562 [myid:1] - WARN  [main:ConstraintSecurityHandler@757] - ServletContext@o.e.j.s.ServletContextHandler@1f75a668{/,null,STARTING} has uncovered http methods for path: /*
2020-11-30 06:32:46,563 [myid:1] - INFO  [main:ContextHandler@825] - Started o.e.j.s.ServletContextHandler@1f75a668{/,null,AVAILABLE}
2020-11-30 06:32:46,565 [myid:1] - INFO  [main:AbstractConnector@330] - Started ServerConnector@275bf9b3{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
2020-11-30 06:32:46,565 [myid:1] - INFO  [main:Server@399] - Started @788ms
2020-11-30 06:32:46,565 [myid:1] - INFO  [main:JettyAdminServer@182] - Started AdminServer on address 0.0.0.0, port 8080 and command URL /commands
2020-11-30 06:32:46,570 [myid:1] - INFO  [main:ServerCnxnFactory@169] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
2020-11-30 06:32:46,571 [myid:1] - WARN  [main:ServerCnxnFactory@309] - maxCnxns is not configured, using default value 0.
2020-11-30 06:32:46,572 [myid:1] - INFO  [main:NIOServerCnxnFactory@666] - Configuring NIO connection handler with 10s sessionless connection timeout, 1 selector thread(s), 8 worker threads, and 64 kB direct buffers.
2020-11-30 06:32:46,574 [myid:1] - INFO  [main:NIOServerCnxnFactory@674] - binding to port 0.0.0.0/0.0.0.0:2181
2020-11-30 06:32:46,588 [myid:1] - INFO  [main:WatchManagerFactory@42] - Using org.apache.zookeeper.server.watch.WatchManager as watch manager
2020-11-30 06:32:46,588 [myid:1] - INFO  [main:WatchManagerFactory@42] - Using org.apache.zookeeper.server.watch.WatchManager as watch manager
2020-11-30 06:32:46,590 [myid:1] - INFO  [main:ZKDatabase@132] - zookeeper.snapshotSizeFactor = 0.33
2020-11-30 06:32:46,590 [myid:1] - INFO  [main:ZKDatabase@152] - zookeeper.commitLogCount=500
2020-11-30 06:32:46,596 [myid:1] - INFO  [main:SnapStream@61] - zookeeper.snapshot.compression.method = CHECKED
2020-11-30 06:32:46,596 [myid:1] - INFO  [main:FileTxnSnapLog@470] - Snapshotting: 0x0 to /data/version-2/snapshot.0
2020-11-30 06:32:46,600 [myid:1] - INFO  [main:ZKDatabase@289] - Snapshot loaded in 9 ms, highest zxid is 0x0, digest is 1371985504
2020-11-30 06:32:46,600 [myid:1] - INFO  [main:FileTxnSnapLog@470] - Snapshotting: 0x0 to /data/version-2/snapshot.0
2020-11-30 06:32:46,600 [myid:1] - INFO  [main:ZooKeeperServer@529] - Snapshot taken in 1 ms
2020-11-30 06:32:46,609 [myid:1] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@136] - PrepRequestProcessor (sid:0) started, reconfigEnabled=false
2020-11-30 06:32:46,610 [myid:1] - INFO  [main:RequestThrottler@74] - zookeeper.request_throttler.shutdownTimeout = 10000
2020-11-30 06:32:46,626 [myid:1] - INFO  [main:ContainerManager@83] - Using checkIntervalMs=60000 maxPerMinute=10000 maxNeverUsedIntervalMs=0
2020-11-30 06:32:46,627 [myid:1] - INFO  [main:ZKAuditProvider@42] - ZooKeeper audit is disabled.
2020-11-30 06:32:47,352 [myid:1] - WARN  [NIOWorkerThread-1:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48436; will be dropped if server is in r-o mode
2020-11-30 06:32:47,353 [myid:1] - INFO  [NIOWorkerThread-1:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48436 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:48,357 [myid:1] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48448; will be dropped if server is in r-o mode
2020-11-30 06:32:48,358 [myid:1] - INFO  [NIOWorkerThread-2:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48448 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:49,360 [myid:1] - WARN  [NIOWorkerThread-3:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48460; will be dropped if server is in r-o mode
2020-11-30 06:32:49,361 [myid:1] - INFO  [NIOWorkerThread-3:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48460 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:50,364 [myid:1] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48468; will be dropped if server is in r-o mode
2020-11-30 06:32:50,364 [myid:1] - INFO  [NIOWorkerThread-4:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48468 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:51,368 [myid:1] - WARN  [NIOWorkerThread-5:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48474; will be dropped if server is in r-o mode
2020-11-30 06:32:51,369 [myid:1] - INFO  [NIOWorkerThread-5:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48474 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:52,371 [myid:1] - WARN  [NIOWorkerThread-6:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48486; will be dropped if server is in r-o mode
2020-11-30 06:32:52,372 [myid:1] - INFO  [NIOWorkerThread-6:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48486 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:53,376 [myid:1] - WARN  [NIOWorkerThread-7:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48490; will be dropped if server is in r-o mode
2020-11-30 06:32:53,376 [myid:1] - INFO  [NIOWorkerThread-7:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48490 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:54,379 [myid:1] - WARN  [NIOWorkerThread-8:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48506; will be dropped if server is in r-o mode
2020-11-30 06:32:54,379 [myid:1] - INFO  [NIOWorkerThread-8:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48506 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:55,383 [myid:1] - WARN  [NIOWorkerThread-1:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48520; will be dropped if server is in r-o mode
2020-11-30 06:32:55,383 [myid:1] - INFO  [NIOWorkerThread-1:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48520 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:56,386 [myid:1] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48538; will be dropped if server is in r-o mode
2020-11-30 06:32:56,387 [myid:1] - INFO  [NIOWorkerThread-2:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48538 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:57,389 [myid:1] - WARN  [NIOWorkerThread-3:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48544; will be dropped if server is in r-o mode
2020-11-30 06:32:57,389 [myid:1] - INFO  [NIOWorkerThread-3:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48544 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:58,391 [myid:1] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48552; will be dropped if server is in r-o mode
2020-11-30 06:32:58,391 [myid:1] - INFO  [NIOWorkerThread-4:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48552 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:32:59,393 [myid:1] - WARN  [NIOWorkerThread-5:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48560; will be dropped if server is in r-o mode
2020-11-30 06:32:59,393 [myid:1] - INFO  [NIOWorkerThread-5:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48560 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:00,396 [myid:1] - WARN  [NIOWorkerThread-6:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48572; will be dropped if server is in r-o mode
2020-11-30 06:33:00,396 [myid:1] - INFO  [NIOWorkerThread-6:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48572 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:01,399 [myid:1] - WARN  [NIOWorkerThread-7:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48578; will be dropped if server is in r-o mode
2020-11-30 06:33:01,399 [myid:1] - INFO  [NIOWorkerThread-7:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48578 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:02,402 [myid:1] - WARN  [NIOWorkerThread-8:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48586; will be dropped if server is in r-o mode
2020-11-30 06:33:02,402 [myid:1] - INFO  [NIOWorkerThread-8:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48586 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:03,404 [myid:1] - WARN  [NIOWorkerThread-1:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48592; will be dropped if server is in r-o mode
2020-11-30 06:33:03,404 [myid:1] - INFO  [NIOWorkerThread-1:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48592 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:04,408 [myid:1] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48612; will be dropped if server is in r-o mode
2020-11-30 06:33:04,408 [myid:1] - INFO  [NIOWorkerThread-2:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48612 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:05,411 [myid:1] - WARN  [NIOWorkerThread-3:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48624; will be dropped if server is in r-o mode
2020-11-30 06:33:05,411 [myid:1] - INFO  [NIOWorkerThread-3:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48624 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:06,413 [myid:1] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48638; will be dropped if server is in r-o mode
2020-11-30 06:33:06,413 [myid:1] - INFO  [NIOWorkerThread-4:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48638 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:07,416 [myid:1] - WARN  [NIOWorkerThread-5:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48644; will be dropped if server is in r-o mode
2020-11-30 06:33:07,416 [myid:1] - INFO  [NIOWorkerThread-5:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48644 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:08,418 [myid:1] - WARN  [NIOWorkerThread-6:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48656; will be dropped if server is in r-o mode
2020-11-30 06:33:08,418 [myid:1] - INFO  [NIOWorkerThread-6:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48656 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:09,420 [myid:1] - WARN  [NIOWorkerThread-7:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48664; will be dropped if server is in r-o mode
2020-11-30 06:33:09,420 [myid:1] - INFO  [NIOWorkerThread-7:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48664 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:10,423 [myid:1] - WARN  [NIOWorkerThread-8:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48672; will be dropped if server is in r-o mode
2020-11-30 06:33:10,423 [myid:1] - INFO  [NIOWorkerThread-8:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48672 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:11,425 [myid:1] - WARN  [NIOWorkerThread-1:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48680; will be dropped if server is in r-o mode
2020-11-30 06:33:11,426 [myid:1] - INFO  [NIOWorkerThread-1:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48680 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:12,428 [myid:1] - WARN  [NIOWorkerThread-2:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48692; will be dropped if server is in r-o mode
2020-11-30 06:33:12,429 [myid:1] - INFO  [NIOWorkerThread-2:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48692 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:13,431 [myid:1] - WARN  [NIOWorkerThread-3:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48696; will be dropped if server is in r-o mode
2020-11-30 06:33:13,431 [myid:1] - INFO  [NIOWorkerThread-3:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48696 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:14,433 [myid:1] - WARN  [NIOWorkerThread-4:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48710; will be dropped if server is in r-o mode
2020-11-30 06:33:14,433 [myid:1] - INFO  [NIOWorkerThread-4:ZooKeeperServer@1385] - Refusing session request for client /127.0.0.1:48710 as it has seen zxid 0x6 our last zxid is 0x0 client must try another server
2020-11-30 06:33:15,436 [myid:1] - WARN  [NIOWorkerThread-5:ZooKeeperServer@1367] - Connection request from old client /127.0.0.1:48722; will be dropped if server is in r-o mode
